Date,Close,Volume,Open,High,Low
2022-12-05,488.66,2455346,492.5,492.7,484.73
2022-12-06,481.16,2995894,490.66,491.47,477.17
2022-12-07,481.97,2072597,479.09,486.54,478.87
2022-12-08,481.42,2901019,482.9,483.33,473.5
2022-12-09,483.02,4211132,475.1,490.09,470.5
2022-12-12,487.68,2276351,482.73,487.82,480.67
2022-12-13,488.2,2626732,497.04,497.97,481.55
2022-12-14,483.52,2145018,488.86,491.69,481.04
2022-12-15,463.91,3439381,475.34,476.7,463.16
2022-12-16,461.45,4909204,461.26,464.79,456.88
2022-12-19,458.63,1939248,460.92,463.41,455.36
2022-12-20,457.82,1993675,456.56,460.25,452.53
2022-12-21,462.06,1462351,459.38,463.69,456.2
2022-12-22,458.71,1907717,458.65,460.4,453.39
2022-12-23,462.65,1229523,457.52,463.18,454.8
2022-12-27,458.5,1230839,464.4,464.7,457.11
2022-12-28,452.99,1324141,457.54,460.46,452.8
2022-12-29,456.53,1464967,455.63,459,453.46
2022-12-30,456.5,1803243,454.65,456.7,450.75
2023-01-03,453.28,1978075,458,458.8,447.9
2023-01-04,456.56,2097322,457.18,459.51,452.59
2023-01-05,450.19,2169298,454.54,456.43,449.62
2023-01-06,482.87,5174491,463.08,484.42,462.22
2023-01-09,478.75,2384764,482.93,486.87,478.14
2023-01-10,481.4,1649860,477.14,482.09,475.48
2023-01-11,484.31,1576394,480.33,484.52,479.11
2023-01-12,482.43,1628205,484.99,485,478.75
2023-01-13,485.25,1405912,480.89,485.59,479
2023-01-17,486.77,1539915,485.13,490.48,484.37
2023-01-18,479.47,1925470,484.81,488.81,478.52
2023-01-19,469.49,1919451,476.24,477.56,468.07
2023-01-20,480.11,2588637,473.92,480.32,469.47
2023-01-23,492.61,2709439,479.95,495.24,477.6
2023-01-24,492.11,1510226,492.05,493.6,487.01
2023-01-25,490.88,1329768,489.36,491.94,484.5
2023-01-26,498.3,1576405,493.2,498.67,491.77
2023-01-27,503.29,2034069,499.76,509.1,497.86
2023-01-30,503.28,1855941,500.37,505.6,500.37
2023-01-31,511.14,1924081,503.23,511.41,502
2023-02-01,517.91,2080208,508.31,520.45,504.72
2023-02-02,523.43,2287366,524.29,530.05,520.64
2023-02-03,514.8,1844148,519.13,521.55,512.5
2023-02-06,515.59,1740105,514.44,517.22,512.27
2023-02-07,516.53,1927275,511.99,517.99,507.39
2023-02-08,503.81,2062928,511.29,512.18,501.56
2023-02-09,500.63,1517341,505.29,509.16,498.42
2023-02-10,499.99,1536847,498.51,500.55,495.38
2023-02-13,506.45,1452837,501.74,506.79,501.35
2023-02-14,503.22,1257327,505.01,507.85,498.63
2023-02-15,511.28,1423417,502.73,511.42,501.34
2023-02-16,504.1,1455951,503.61,510.73,503.6
2023-02-17,507.48,1340437,504.27,507.71,501.84
2023-02-21,501.74,1811982,500.82,503.99,496.55
2023-02-22,497.39,1331969,503.92,505.46,496.6
2023-02-23,493.14,1546431,498.8,498.86,487.86
2023-02-24,488.61,1587611,488.58,490.36,484.7
2023-02-27,487.03,1501749,492.55,493,485.68
2023-02-28,484.18,1918221,485.6,488.88,483.78
2023-03-01,478.67,1759327,481.1,482.58,475.02
2023-03-02,485.69,2407400,477.36,487.43,475.56
2023-03-03,475.26,5354214,474.83,476,465.33
2023-03-06,483.08,3104742,476.52,488.82,475.52
2023-03-07,485.15,2659077,486.1,495.21,485
2023-03-08,486.04,1548504,483,486.88,481.14
2023-03-09,479.52,1629402,487.48,490,478.62
2023-03-10,471.14,2123002,478.98,480.46,468.38
2023-03-13,472,1799597,466.8,476.69,466.8
2023-03-14,481.92,2422900,475.43,485.16,473
2023-03-15,485.66,2226309,481.51,487.02,478.54
2023-03-16,487.26,1980652,484.93,488.14,482.76
2023-03-17,487.05,3959291,489.07,489.9,481.51
2023-03-20,489.29,1624017,488,490.79,485.72
2023-03-21,490.85,1663959,493,493,485.99
2023-03-22,487.52,1299654,489.46,496.62,487.35
2023-03-23,487.76,1566000,490.69,493.25,484.29
2023-03-24,495.27,1636784,486.94,495.97,486.56
2023-03-27,493.22,1452077,497.28,499.86,492.51
2023-03-28,486.77,1407839,492.61,494.06,485.41
2023-03-29,490.87,1642982,489.2,491.3,485.9
2023-03-30,491.48,1545533,493,495.74,491
2023-03-31,496.87,2082044,495,498.36,493.94
2023-04-03,497.03,1804653,496.5,499.2,495
2023-04-04,497.73,1913281,496.5,502.58,495.5
2023-04-05,497.13,1941503,499,504.13,495.16
2023-04-06,485.98,4114702,482,487.85,477.5
2023-04-10,493.83,1653593,483.9,493.9,481.66
2023-04-11,498.65,1547381,493.83,499.99,493
2023-04-12,489.35,2063696,500,500.05,488.54
2023-04-13,497.89,1600513,493.49,498.44,490.31
2023-04-14,491.3,1675297,496.19,500.37,490.16
2023-04-17,493.94,1411760,492.77,497.89,491.15
2023-04-18,496.9,1339585,496.1,497.63,494.12
2023-04-19,496.03,1098758,497.13,497.99,493.83
2023-04-20,505.58,2936493,495.75,510.66,495.51
2023-04-21,506.35,1508643,509.37,510.64,505.46
2023-04-24,511.42,1374117,506.1,511.69,505.81
2023-04-25,503.17,1789883,511.13,513.13,502.26
2023-04-26,494.66,1441855,500.42,502.87,493.39
2023-04-27,501.27,1361583,494.83,502.26,494.83
2023-04-28,503.22,1170249,501.56,504.83,500.64
2023-05-01,493.59,2203182,499.15,500.05,488.8
2023-05-02,494.81,1940805,495,495.68,489.81
2023-05-03,490.06,1426432,496.6,498.78,489.66
2023-05-04,490.34,1487048,488.94,490.91,485.93
2023-05-05,499.06,1709239,493.2,499.4,492.98
2023-05-08,499.06,1015210,497.37,500.25,495.7
2023-05-09,500.79,1571815,496.96,501.74,496.39
2023-05-10,499.66,1257622,501.95,504.97,495.1
2023-05-11,501.89,1046730,499.51,503,497.55
2023-05-12,504.07,1472794,503.17,506.03,501.2
2023-05-15,502.04,1135682,504.01,505,498.86
2023-05-16,496.15,1230357,500,500.29,494.3
2023-05-17,495,2069473,498,498.01,491.9
2023-05-18,498.1,2298859,495,498.6,494.08
2023-05-19,496.52,1635036,499.39,499.39,493.92
2023-05-22,491.87,1943758,497,497,488.54
2023-05-23,484.87,1800161,487.17,487.17,482.97
2023-05-24,482.76,1600596,487.25,487.25,480.91
2023-05-25,486.55,3421937,480.21,488.54,476.75
2023-05-26,507.26,5302638,485.65,510.75,484.12
2023-05-30,508.03,2544804,509.79,514.8,501.59
2023-05-31,511.56,3320765,508.86,513.87,504.95
2023-06-01,512.6,2407734,509.33,513.74,502.1
2023-06-02,512.59,2284798,510.32,518.5,509.4
2023-06-05,518.25,2023528,512.59,518.92,512.02
2023-06-06,516.26,1410270,518.25,518.63,512.76
2023-06-07,511.23,1784661,514.51,519.29,510.57
2023-06-08,520.09,1530979,512.5,520.29,512.5
2023-06-09,517.28,1287649,518.19,522.06,515.5
2023-06-12,520.97,1405065,517.28,521.27,516
2023-06-13,522.02,1204672,522.02,522.95,517.91
2023-06-14,527.2,1841361,525,527.85,523.14
2023-06-15,529.18,1871610,529,531.26,526.66
2023-06-16,523.65,3147777,530.1,530.42,522.63
2023-06-20,519.7,1684741,521.95,522.9,518.14
2023-06-21,519.62,1273579,517.91,521.64,516.54
2023-06-22,524.2,1114175,520.69,524.68,519.68
2023-06-23,524.44,1434348,523.13,525.4,519.34
2023-06-26,523.42,1278456,524.4,524.87,521.26
2023-06-27,530.33,1673558,522.65,532.41,522.1
2023-06-28,532.8,1245157,528.98,533.49,528.61
2023-06-29,531.69,1121756,530.58,532.45,528.95
2023-06-30,538.38,2222116,534.17,539.56,533.63
2023-07-03,541.04,950547,537.25,541.08,534.34
2023-07-05,541.13,1632415,541.22,546.05,537.5
2023-07-06,537.37,1752931,538.88,540.3,536.58
2023-07-07,525.05,2740555,533.89,536.46,524.63
2023-07-10,527.01,1955628,525.06,531.15,525.06
2023-07-11,529.64,1262318,527.5,530.76,526.15
2023-07-12,538,1960548,532,540.11,531.11
2023-07-13,538.45,1647200,537.8,539.12,532.79
2023-07-14,546.7,1828704,538.71,546.86,538.1
2023-07-17,552.96,1910253,546.18,554.21,546.1
2023-07-18,553.59,1779168,552.67,555,549.39
2023-07-19,554.11,1261093,554.48,555.89,552.02
2023-07-20,556.96,1732780,553.81,561.07,553.71
2023-07-21,557.86,5264337,559.17,562.05,557.45
2023-07-24,563.93,2087252,558,566.57,555.88
2023-07-25,565.19,1602739,566.77,567.55,564.3
2023-07-26,566.17,1306402,565.51,568.03,563.42
2023-07-27,561.83,1485269,567.72,571.16,560.6
2023-07-28,563.32,1371583,564.58,567.81,562.62
2023-07-31,560.67,1366148,563,564.29,559.05
2023-08-01,555.47,1446026,560.63,562.88,554.54
2023-08-02,552.35,1636012,552.26,556.63,551.02
2023-08-03,557.69,1464010,553.53,560.35,552.22
2023-08-04,552.04,1141952,561.07,561.29,551.41
2023-08-07,558.41,1015378,554.99,559.56,554.99
2023-08-08,556.12,1020524,558,558.9,551.84
2023-08-09,559.7,1471780,557.98,562.09,556.81
2023-08-10,561.49,1107233,563.2,569.21,560.7
2023-08-11,562.96,1043176,560.35,565,559.03
2023-08-14,561.47,1247567,564.77,567.71,560.44
2023-08-15,558.51,1124458,561.05,565.16,558.2
2023-08-16,559.05,1340290,561.7,564.95,558.72
2023-08-17,547.11,1941923,559.47,560.42,545.08
2023-08-18,544.94,1878090,546.92,549.47,543.11
2023-08-21,543.21,2076349,543.86,545.15,536.3
2023-08-22,538.37,1286150,541.96,541.96,537.5
2023-08-23,540.86,1295812,538.96,541.17,536.24
2023-08-24,531.71,1587505,539.29,541,530.82
2023-08-25,534.01,1511474,532.91,535.79,530.56
2023-08-28,536.19,945776,536,537.04,533.12
2023-08-29,542.77,1468521,534.34,543.07,534.34
2023-08-30,542.26,1292815,542.73,544.42,539.31
2023-08-31,549.28,2086507,540,552.2,540
2023-09-01,544.25,1437729,553.07,553.48,540.64
2023-09-05,544.73,1714296,545.73,549.19,544
2023-09-06,546.69,1476602,541.72,548.68,540.18
2023-09-07,548.62,1340191,548.65,550.99,544.29
2023-09-08,551.19,1077496,549.07,552.38,548.1
2023-09-11,558.78,1388639,552.81,559.39,551.86
2023-09-12,558.79,1055620,559.28,560.4,556.18
2023-09-13,559.76,1162710,558.3,560.44,554.62
2023-09-14,564.77,1257325,564.81,566.7,560.25
2023-09-15,556.36,2945317,565.33,565.51,555.54
2023-09-18,562.72,1003221,558.18,564.19,557.47
2023-09-19,564.35,1145422,561.64,565.33,559.43
2023-09-20,563.83,1312150,564.35,569.22,562.66
2023-09-21,555.08,1688396,564.07,564.57,554.28
2023-09-22,558.59,1527941,555.16,562.97,554.78
2023-09-25,558.62,1313326,559.49,561.27,554.74
2023-09-26,552.96,2425106,559.15,561.37,552
2023-09-27,563.53,4591429,547.38,566.5,544.73
2023-09-28,568.63,2192427,564.07,572.18,564.07
2023-09-29,564.96,1887507,570,570.99,560.7
2023-10-02,571.31,1831713,567.91,571.74,564
2023-10-03,565.04,2007373,571.1,576.19,563.01
2023-10-04,571.8,1798756,569.49,572.61,563.76
2023-10-05,569.52,1579732,572.17,574.75,564.36
2023-10-06,557.53,4246692,566.09,566.95,542.63
2023-10-09,558.97,1781511,555,559.75,549.78
2023-10-10,562.09,2176975,559.92,566.95,557.24
2023-10-11,565.52,1449996,564.85,566.5,560.2
2023-10-12,563.78,1457979,568.05,569.14,562.38
2023-10-13,566.84,1244163,563.85,567.44,561.98
2023-10-16,572.24,1428517,569.69,574.1,568.52
2023-10-17,574.34,1404801,571.94,576.06,570.71
2023-10-18,574.64,1311893,573.92,577.3,572
2023-10-19,565.63,2019564,573.7,575.85,564.11
2023-10-20,552.93,2295445,566.54,566.67,552.01
2023-10-23,552.29,1776509,554.14,556.93,546.63
2023-10-24,551.84,1678622,552.1,555.99,549.33
2023-10-25,549.99,1757470,548.55,553.83,545.61
2023-10-26,547.6,1925263,549.65,554.66,545.53
2023-10-27,543.03,1503322,547.6,548.03,540.23
2023-10-30,554.88,1696182,545.74,556.36,543.64
2023-10-31,552.44,1394661,552.16,554.03,549.06
2023-11-01,556.8,1735315,555,558.44,549.65
2023-11-02,555.97,2100573,556.5,559.51,552.01
2023-11-03,560.9,1826753,557.33,562.99,555.23
2023-11-06,569.82,2056898,560.49,572.65,560.13
2023-11-07,571.27,1373229,572.5,573.89,569.56
2023-11-08,567.38,1343554,572.12,572.99,564.3
2023-11-09,563.27,1288443,569,569,562.01
2023-11-10,577.12,1909263,567.9,577.89,564.94
2023-11-13,578.23,1650942,575,579.95,573.49
2023-11-14,590.8,2037639,581.74,591.55,581.21
2023-11-15,596.78,2165104,593.99,599.89,593.39
2023-11-16,578.58,2954653,586.38,586.59,572.24
2023-11-17,577.15,1774272,578.9,579.92,574.06
2023-11-20,580.8,1624460,577.34,582.32,577.34
2023-11-21,584.3,1173710,582,584.95,577.71
2023-11-22,589.08,1068932,586.85,591.14,586.35
2023-11-24,591.36,645766,591.02,594.2,590.41
2023-11-27,594.9,1627378,592.52,599.94,592.41
2023-11-28,594,1286847,593.19,597.42,591.42
2023-11-29,587.86,1319844,595.2,595.21,587.42
2023-11-30,592.74,1755214,587.83,593.07,582.83
